uni.noj__CTNNB1__MUT.up.ES	uni.noj__TP53__MUT.up.ES	uni.noj__chr1q__AMP.up.ES	uni.noj__chr6p__AMP.up.ES	uni.noj__chr8q__AMP.up.ES	uni.noj__chr1p__DEL.up.ES	uni.noj__chr13q__DEL.up.ES	uni.noj__chr14q__DEL.up.ES	uni.noj__chr16q__DEL.up.ES	uni.noj__chr17p__DEL.up.ES	uni.noj__chr4q__DEL.up.ES	uni.noj__chr6q__DEL.up.ES	uni.noj__chr8p__DEL.up.ES	uni.noj__chr9p__DEL.up.ES	uni.adj__CTNNB1__MUT.up.ES	uni.adj__TP53__MUT.up.ES	uni.adj__chr1q__AMP.up.ES	uni.adj__chr6p__AMP.up.ES	uni.adj__chr8q__AMP.up.ES	uni.adj__chr1p__DEL.up.ES	uni.adj__chr13q__DEL.up.ES	uni.adj__chr14q__DEL.up.ES	uni.adj__chr16q__DEL.up.ES	uni.adj__chr17p__DEL.up.ES	uni.adj__chr4q__DEL.up.ES	uni.adj__chr6q__DEL.up.ES	uni.adj__chr8p__DEL.up.ES	uni.adj__chr9p__DEL.up.ES	mul.noj__CTNNB1__MUT.up.ES	mul.noj__TP53__MUT.up.ES	mul.noj__chr1q__AMP.up.ES	mul.noj__chr6p__AMP.up.ES	mul.noj__chr8q__AMP.up.ES	mul.noj__chr1p__DEL.up.ES	mul.noj__chr13q__DEL.up.ES	mul.noj__chr14q__DEL.up.ES	mul.noj__chr16q__DEL.up.ES	mul.noj__chr17p__DEL.up.ES	mul.noj__chr4q__DEL.up.ES	mul.noj__chr6q__DEL.up.ES	mul.noj__chr8p__DEL.up.ES	mul.noj__chr9p__DEL.up.ES	mul.adj__CTNNB1__MUT.up.ES	mul.adj__TP53__MUT.up.ES	mul.adj__chr1q__AMP.up.ES	mul.adj__chr6p__AMP.up.ES	mul.adj__chr8q__AMP.up.ES	mul.adj__chr1p__DEL.up.ES	mul.adj__chr13q__DEL.up.ES	mul.adj__chr14q__DEL.up.ES	mul.adj__chr16q__DEL.up.ES	mul.adj__chr17p__DEL.up.ES	mul.adj__chr4q__DEL.up.ES	mul.adj__chr6q__DEL.up.ES	mul.adj__chr8p__DEL.up.ES	mul.adj__chr9p__DEL.up.ES	uni.noj__CTNNB1__MUT.dn.ES	uni.noj__TP53__MUT.dn.ES	uni.noj__chr1q__AMP.dn.ES	uni.noj__chr6p__AMP.dn.ES	uni.noj__chr8q__AMP.dn.ES	uni.noj__chr1p__DEL.dn.ES	uni.noj__chr13q__DEL.dn.ES	uni.noj__chr14q__DEL.dn.ES	uni.noj__chr16q__DEL.dn.ES	uni.noj__chr17p__DEL.dn.ES	uni.noj__chr4q__DEL.dn.ES	uni.noj__chr6q__DEL.dn.ES	uni.noj__chr8p__DEL.dn.ES	uni.noj__chr9p__DEL.dn.ES	uni.adj__CTNNB1__MUT.dn.ES	uni.adj__TP53__MUT.dn.ES	uni.adj__chr1q__AMP.dn.ES	uni.adj__chr6p__AMP.dn.ES	uni.adj__chr8q__AMP.dn.ES	uni.adj__chr1p__DEL.dn.ES	uni.adj__chr13q__DEL.dn.ES	uni.adj__chr14q__DEL.dn.ES	uni.adj__chr16q__DEL.dn.ES	uni.adj__chr17p__DEL.dn.ES	uni.adj__chr4q__DEL.dn.ES	uni.adj__chr6q__DEL.dn.ES	uni.adj__chr8p__DEL.dn.ES	uni.adj__chr9p__DEL.dn.ES	mul.noj__CTNNB1__MUT.dn.ES	mul.noj__TP53__MUT.dn.ES	mul.noj__chr1q__AMP.dn.ES	mul.noj__chr6p__AMP.dn.ES	mul.noj__chr8q__AMP.dn.ES	mul.noj__chr1p__DEL.dn.ES	mul.noj__chr13q__DEL.dn.ES	mul.noj__chr14q__DEL.dn.ES	mul.noj__chr16q__DEL.dn.ES	mul.noj__chr17p__DEL.dn.ES	mul.noj__chr4q__DEL.dn.ES	mul.noj__chr6q__DEL.dn.ES	mul.noj__chr8p__DEL.dn.ES	mul.noj__chr9p__DEL.dn.ES	mul.adj__CTNNB1__MUT.dn.ES	mul.adj__TP53__MUT.dn.ES	mul.adj__chr1q__AMP.dn.ES	mul.adj__chr6p__AMP.dn.ES	mul.adj__chr8q__AMP.dn.ES	mul.adj__chr1p__DEL.dn.ES	mul.adj__chr13q__DEL.dn.ES	mul.adj__chr14q__DEL.dn.ES	mul.adj__chr16q__DEL.dn.ES	mul.adj__chr17p__DEL.dn.ES	mul.adj__chr4q__DEL.dn.ES	mul.adj__chr6q__DEL.dn.ES	mul.adj__chr8p__DEL.dn.ES	mul.adj__chr9p__DEL.dn.ES	uni.noj__CTNNB1__MUT.up.pval	uni.noj__TP53__MUT.up.pval	uni.noj__chr1q__AMP.up.pval	uni.noj__chr6p__AMP.up.pval	uni.noj__chr8q__AMP.up.pval	uni.noj__chr1p__DEL.up.pval	uni.noj__chr13q__DEL.up.pval	uni.noj__chr14q__DEL.up.pval	uni.noj__chr16q__DEL.up.pval	uni.noj__chr17p__DEL.up.pval	uni.noj__chr4q__DEL.up.pval	uni.noj__chr6q__DEL.up.pval	uni.noj__chr8p__DEL.up.pval	uni.noj__chr9p__DEL.up.pval	uni.adj__CTNNB1__MUT.up.pval	uni.adj__TP53__MUT.up.pval	uni.adj__chr1q__AMP.up.pval	uni.adj__chr6p__AMP.up.pval	uni.adj__chr8q__AMP.up.pval	uni.adj__chr1p__DEL.up.pval	uni.adj__chr13q__DEL.up.pval	uni.adj__chr14q__DEL.up.pval	uni.adj__chr16q__DEL.up.pval	uni.adj__chr17p__DEL.up.pval	uni.adj__chr4q__DEL.up.pval	uni.adj__chr6q__DEL.up.pval	uni.adj__chr8p__DEL.up.pval	uni.adj__chr9p__DEL.up.pval	mul.noj__CTNNB1__MUT.up.pval	mul.noj__TP53__MUT.up.pval	mul.noj__chr1q__AMP.up.pval	mul.noj__chr6p__AMP.up.pval	mul.noj__chr8q__AMP.up.pval	mul.noj__chr1p__DEL.up.pval	mul.noj__chr13q__DEL.up.pval	mul.noj__chr14q__DEL.up.pval	mul.noj__chr16q__DEL.up.pval	mul.noj__chr17p__DEL.up.pval	mul.noj__chr4q__DEL.up.pval	mul.noj__chr6q__DEL.up.pval	mul.noj__chr8p__DEL.up.pval	mul.noj__chr9p__DEL.up.pval	mul.adj__CTNNB1__MUT.up.pval	mul.adj__TP53__MUT.up.pval	mul.adj__chr1q__AMP.up.pval	mul.adj__chr6p__AMP.up.pval	mul.adj__chr8q__AMP.up.pval	mul.adj__chr1p__DEL.up.pval	mul.adj__chr13q__DEL.up.pval	mul.adj__chr14q__DEL.up.pval	mul.adj__chr16q__DEL.up.pval	mul.adj__chr17p__DEL.up.pval	mul.adj__chr4q__DEL.up.pval	mul.adj__chr6q__DEL.up.pval	mul.adj__chr8p__DEL.up.pval	mul.adj__chr9p__DEL.up.pval	uni.noj__CTNNB1__MUT.dn.pval	uni.noj__TP53__MUT.dn.pval	uni.noj__chr1q__AMP.dn.pval	uni.noj__chr6p__AMP.dn.pval	uni.noj__chr8q__AMP.dn.pval	uni.noj__chr1p__DEL.dn.pval	uni.noj__chr13q__DEL.dn.pval	uni.noj__chr14q__DEL.dn.pval	uni.noj__chr16q__DEL.dn.pval	uni.noj__chr17p__DEL.dn.pval	uni.noj__chr4q__DEL.dn.pval	uni.noj__chr6q__DEL.dn.pval	uni.noj__chr8p__DEL.dn.pval	uni.noj__chr9p__DEL.dn.pval	uni.adj__CTNNB1__MUT.dn.pval	uni.adj__TP53__MUT.dn.pval	uni.adj__chr1q__AMP.dn.pval	uni.adj__chr6p__AMP.dn.pval	uni.adj__chr8q__AMP.dn.pval	uni.adj__chr1p__DEL.dn.pval	uni.adj__chr13q__DEL.dn.pval	uni.adj__chr14q__DEL.dn.pval	uni.adj__chr16q__DEL.dn.pval	uni.adj__chr17p__DEL.dn.pval	uni.adj__chr4q__DEL.dn.pval	uni.adj__chr6q__DEL.dn.pval	uni.adj__chr8p__DEL.dn.pval	uni.adj__chr9p__DEL.dn.pval	mul.noj__CTNNB1__MUT.dn.pval	mul.noj__TP53__MUT.dn.pval	mul.noj__chr1q__AMP.dn.pval	mul.noj__chr6p__AMP.dn.pval	mul.noj__chr8q__AMP.dn.pval	mul.noj__chr1p__DEL.dn.pval	mul.noj__chr13q__DEL.dn.pval	mul.noj__chr14q__DEL.dn.pval	mul.noj__chr16q__DEL.dn.pval	mul.noj__chr17p__DEL.dn.pval	mul.noj__chr4q__DEL.dn.pval	mul.noj__chr6q__DEL.dn.pval	mul.noj__chr8p__DEL.dn.pval	mul.noj__chr9p__DEL.dn.pval	mul.adj__CTNNB1__MUT.dn.pval	mul.adj__TP53__MUT.dn.pval	mul.adj__chr1q__AMP.dn.pval	mul.adj__chr6p__AMP.dn.pval	mul.adj__chr8q__AMP.dn.pval	mul.adj__chr1p__DEL.dn.pval	mul.adj__chr13q__DEL.dn.pval	mul.adj__chr14q__DEL.dn.pval	mul.adj__chr16q__DEL.dn.pval	mul.adj__chr17p__DEL.dn.pval	mul.adj__chr4q__DEL.dn.pval	mul.adj__chr6q__DEL.dn.pval	mul.adj__chr8p__DEL.dn.pval	mul.adj__chr9p__DEL.dn.pval
F2_1	-7.434771576732	5.32673109174309	2.9560436605935	10.8871700809903	5.79525514592415	2.1211304954716	19.495937830955	7.93453784586859	13.2274986990279	48.3377416551686	8.40354387340866	26.8957722473474	15.165092756494	30.5814435658099	-5.44661424471849	5.50658209296335	2.6316457406403	-1.10681690372166	5.34548250407193	2.53232095245656	16.0388159745478	8.18769858365819	15.4793758661395	27.8956236054789	16.1656863529278	22.0786838975847	7.78920576041854	28.9821998727032	-7.05656815912938	2.95307617279658	1.87948195065405	-1.25174270655447	2.46120825952114	-20.1442076166097	6.56318211411903	3.27988749042117	6.58963208239413	14.1741675769151	6.63247893861971	8.17899147678895	5.19674946612597	6.11038847576899	-4.8797022810477	3.03556916279528	1.61245922221804	-1.41320224363811	2.02506344994124	-19.6802052591022	3.79478463282158	2.1814961802182	6.06123692929415	7.83752993247805	10.2540260752579	10.575661283031	4.12724853165117	6.37030085771115	2.73388485220321	-8.50555457347446	-36.3541587098994	-22.2099930312064	-7.58553473498141	2.07276707597365	-30.2390854590818	-21.7332232363811	-31.6966666617789	-70.5571163365818	-26.7118981667472	-47.8486625176722	-26.7711750998078	-8.86519090152511	3.2186932462906	-8.97188159161833	-35.8115368004904	-15.1270944988215	-4.00635481312115	2.34721402458494	-21.3845308698314	-22.5198452621845	-46.7212448966679	-68.3687899889365	-23.9798012214815	-47.1078771809304	-25.8690578867079	-11.9650900148229	-8.98927442706321	-6.23604730981514	-15.3297066694778	1.96097693661615	-2.10371325213734	6.7655815901353	-7.77897749691536	-4.54164409693899	-20.953572236803	-25.5010402402798	-6.22111538828093	-18.2502733832868	-6.72588443802305	1.35123036534512	-7.42324627831525	-7.70627486423327	-16.2180168179676	3.18726476842804	1.11879994016208	7.27871050907324	-3.11851796860928	-2.95502638330896	-28.7483649238224	-19.1033804349415	-7.33636597620199	-35.6251979123914	-8.00524076250894	-3.87964321780844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2_2	-30.9359382526924	4.00571762093369	-4.33280459943422	-3.30518884867643	-1.13094872678038	5.20641890330476	3.34355411408631	6.32497611105688	-7.08400971182973	-5.47247851108628	-6.22156313971011	-3.69660802261149	-4.16354117232725	-2.56496584803543	-28.3534149999315	4.36445051084959	-4.68608884505279	-3.78799260439378	7.19995266640357	4.6712828187479	-2.86472713818994	6.65994635045307	-9.65111008951966	-6.89571879344589	-5.78034385556392	-4.65880538959451	-4.61321769618326	-1.84838356941098	-32.6753389174216	4.28082872202206	-4.39858310519936	7.30093101075311	8.08768960992859	5.15033350879377	-6.76229406884758	4.56058119041446	-16.3842720469348	-8.6120129692443	-5.73288639697172	-4.72938516708101	-4.18443501482444	2.42181665465941	-30.9593890950669	4.29011936452678	-5.01381082572294	5.037324385477	9.54242350741628	4.7190304991026	-5.90964705471884	4.43664215727997	-16.6694236586266	-10.7364976375083	-5.37420652124992	-4.97655875022209	-4.77742617493125	2.68165946555981	12.7373510713697	-6.90392796564827	5.77903719926042	5.76433952336017	2.08471688479215	-9.64413190856155	2.12783263933113	-18.9244668727639	4.64866465346623	7.16196370988535	7.29747634646817	3.23654953456971	3.69138895915737	3.68794351632829	11.6937026880932	-13.1966456287048	5.95240167320961	7.26843274446305	-11.3173233133226	-6.82630484647946	2.66281394768679	-14.6319117596106	5.71379818664452	7.06969462606836	7.13910069462301	4.72815373536509	3.842982756319	2.56060052111278	13.424682803562	-12.5544503840643	5.26940776492239	-6.39761798081205	-15.5444908964109	-11.9511442125983	1.12810553672963	-6.57210757529066	5.45565028711613	4.63992566679295	8.24474621643132	2.09611774929537	2.27558091936796	-4.82743831524347	11.5698866789577	-16.7692209599292	5.50808000433873	-4.69770231472542	-19.5821214530432	-11.6922248776016	-1.64191636421905	-4.87747593761308	5.26281847729431	3.87861412004992	6.73127032879789	2.69714447931833	2.42028405185249	-5.49042981851219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2_3	-9.52686927192777	3.96106982622645	6.78207265981289	47.410508061791	7.90458359417501	17.4142213539993	13.4007737409156	10.5264170001166	22.47561482568	-1.8699956421052	18.6455850078247	75.525216740571	14.0776447016067	16.8428892352371	-2.45331505525277	4.90163593986153	6.53085170943726	26.9020977535934	13.7123999582084	21.2068968839203	9.1471017029215	9.86344639134443	17.9941296462755	-2.14851076026288	41.9205309044528	70.1162961379168	6.53267434407513	26.9801662226629	-9.53509303439623	2.22013676686848	3.67401734116017	27.1008647024251	5.09704110708316	2.90246861327019	-6.65359587428898	3.76450362620741	7.41647031275897	-4.22272432841681	22.6284277373058	13.6158424966742	4.54346619810958	-2.89832587881432	-4.18735587003687	2.87932808870404	3.52125921885668	16.2949660468369	8.3571875414703	3.28064544545954	1.03751237805089	1.86112341530781	2.82135223707355	-5.63157780592644	36.1687728340925	18.8768777189087	-1.50985821053778	-2.05056963789816	4.40649356627194	-7.99817456511715	-57.027802752284	-57.0749687324863	-4.98100185915921	-15.1910827297323	-22.4071669751552	-23.8117220638158	-51.432603915643	-43.7567051272017	-44.3657487170339	-81.8954789391757	-26.8556509275241	-6.44219839384465	-9.47336543338423	-10.66159696973	-60.7463014154763	-42.7837649386491	-15.7773759461188	-15.7121671429975	-13.9782043628226	-20.766610531804	-63.7584085690422	-43.8813178498337	-42.7576003303101	-73.0594361079461	-25.5930322525536	-10.8141445329682	3.86765348962927	-8.3606332151784	-23.3100245447151	-16.5547221276874	-4.54833876689191	-9.67402708600396	2.66279387281037	-2.04955686360171	-29.6930278829155	1.87348792696471	-23.1246168071971	-20.5354409689987	-4.71481115171568	4.6031346381851	-8.10888097414995	-11.1933959396829	-27.3314809516669	-10.909200148481	-11.8566328800951	-10.3564438527271	3.25901616815267	0.943074070644688	-34.0927084712463	2.05365278368377	-26.4293736349739	-36.4071951011625	0.740840378357445	4.48465784026034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2_4	11.4584156578806	-13.2708859125773	1.37669630040765	17.9890275510145	6.50120156477914	-15.7324850645118	-7.69719421109951	-7.64304644738479	-10.6071905897802	11.0421404756858	-5.2211962158778	-1.14526969414008	15.9543472910771	34.3083621852427	11.420010939354	-20.1043129462446	1.66278719684661	11.5082223623585	-1.63824702890522	-8.78349502583666	-6.12253565660286	-4.99314554358355	-7.0122239727728	4.27671113621272	-4.02131475752451	-1.34378300605799	6.43319083477008	26.1091051459949	8.65957945637805	-24.6569302074015	2.56126543711902	5.42338773360673	-1.71933468575376	-22.6197987130646	-5.08148976928946	1.79138197768336	-3.84385885746747	8.99302581452938	-6.27549198488297	12.5431372988844	-1.17896197350344	16.4727652049618	8.73135012254899	-24.5558430961897	3.4264216874323	-1.29821406727435	-3.58898127584411	-13.070792874728	-5.52135139056131	1.78024127449613	-2.66345027619544	4.78086205260615	-5.73216046368079	11.2064148313284	-1.17112925935674	21.2160408932849	-59.626777480447	2.47805482855107	-19.8792615314128	-24.572677755859	-11.1116901702772	10.2001038232068	2.30515815495021	3.20992589967541	2.0655997093696	-15.1361647322966	1.27517934347817	-22.3277561792049	-30.2197762027103	-8.66106401647817	-66.9650519480909	5.18488448248424	-24.4378500759697	-19.0397126566823	1.27253477537644	5.78647119640944	1.52782412767055	2.26114319378795	0.887572300783991	-10.4770989522826	-3.87452065019004	-23.7916253857676	-24.3454996122083	-8.47314436556341	-50.2531537499119	4.32588333033986	-19.222010986067	2.19276490105459	3.37860083726465	10.1370785301664	1.0963301961145	-2.64185659528592	-11.2788655637897	-4.79344683078708	7.44107582547266	-42.467069244977	1.24039811619282	-7.43662152319475	-52.6396954462236	4.90992114999543	-29.32589385975	3.09697797300074	5.95445440729789	7.46656614621575	1.40411521384237	-1.66166112404228	-15.3251278441128	0.809514505559504	5.60455171975198	-45.6249103524012	1.22848594430547	-8.67877651359823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2_5	8.59358933037158	3.37748237850581	-1.08123606133162	7.9633090396631	5.4544486473073	-11.645781321648	-3.31448887316135	-4.98343157427912	-6.32428371334936	30.8762127653834	3.66049214672445	-1.78555316357564	-0.897232349537894	38.3484804928616	8.79373792446366	2.81583335176549	-1.023493039553	-0.740576979157383	-0.753742068810649	-7.11455611082181	-3.00713878275809	-4.54053987180059	-4.0923741555476	15.202936897094	8.99343464271899	-2.35884634495541	-1.33375848376931	37.8216273934702	6.50707600736864	1.15595169722591	-0.748021772447	-0.78602792636977	-0.978394702063081	-18.080525867636	-3.32828392669988	-3.90343842263061	-4.45273799088329	13.4978665383195	-2.63291618181611	-0.984340277783751	-1.96601631071586	10.4329756165833	6.66461930303789	1.17737490038771	-0.517143241593999	-1.20753848126533	-1.59665619527171	-15.0860367524879	-3.46982676698111	-5.78522023957272	-3.22139402323857	7.05623212592483	-2.2406416524908	-0.828747986160314	-1.84385768811601	15.455305811614	-34.5843333155464	-3.54370882826424	-28.0675658533946	-25.5212900788659	-14.1492530465991	6.4285392456893	0.749258568700453	1.47731510634315	0.992972879425069	-41.7044008598785	-24.4236204919211	-30.0506969080768	-17.0840931177768	-8.32854650043181	-37.781461960904	1.22495083297602	-31.3236040397878	-20.1129679358039	-6.52014965099549	4.36014781152673	0.434151702503824	1.65473526597307	0.414019115539841	-39.430485890471	-23.4007610331891	-24.0467871324891	-14.9252655813572	-10.0909495521511	-26.4521595238182	-2.71575317592997	-18.0586812685416	-3.79094740070644	1.38801013582523	5.26450234500654	0.660691508066796	0.911495501415784	-4.62650362157742	-23.5889446811481	-8.9524286926133	-23.2927950391523	1.7148375603306	-6.09589495633746	-26.204659261527	-2.42297640315215	-26.4345073939354	-2.55050279011928	1.60922603041702	4.31869871804812	1.31619316560641	2.12906470167667	-7.05186102747849	-18.8086103341215	-10.2208949971266	-31.9961037729688	1.43927368399688	-7.96861093276455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2_6	-13.1006411472349	5.02786560204614	2.25766635458489	12.2079947413362	15.0257608543509	6.00709544747482	1.99812388970248	3.3231583295191	8.38833427939987	-1.34798644217249	11.1839676357217	-2.45658545031893	11.0032182740615	19.5779617110981	-8.87997244305902	5.71922192577071	2.12783852868131	-1.37193329846916	18.6554764077994	7.43243892733955	-1.27367562403247	-2.71739089684694	6.06986668274694	-1.45559572000687	25.2786850669372	-2.28906677760167	5.53561556664082	28.766127526858	-15.0291005120251	3.36875446375511	-0.859513823611077	9.77920142185545	11.6945190289284	1.45257270562723	-10.7805352615222	-4.95911247880254	2.63296654519464	-3.41825778285139	20.4564362592502	-4.14005990666611	8.57451746338733	5.44804581600991	-11.8939825150017	3.87661382258507	-0.892155712175541	6.07549278500958	13.2534924988781	1.46134662638874	-13.1671297121387	-7.65975378326227	-3.51153324691647	-4.27970526397216	32.0913483656004	-2.92142212776724	5.76080457784006	10.1346455071375	4.65022278681911	-7.34849658517159	-33.4573267224665	-32.2507178676203	-15.625944854659	-7.66375072386098	-9.70815997787185	-12.6387278013736	-28.0220110934866	-22.2288625222831	-35.9224282969675	-20.2280788549509	-33.9289396791876	-4.91387399329883	3.76990027866543	-10.2082898538963	-34.4738340596063	-22.0740118716379	-19.6576751885346	-7.77039071062477	-4.88811675327002	-8.60196188803782	-35.7010374557048	-22.3404381080226	-34.4658134032692	-19.586549748976	-34.0508363929665	-8.41079700917677	5.9911424267364	-7.79071231691797	1.63403222610355	-10.1729097839656	-10.0347031502837	-6.14339887461249	2.75213562101119	1.63259961764627	-9.69485546323096	2.18511255267993	-20.9766941262047	0.874720558842216	-24.7843714597807	3.27516738152915	4.80154531973695	-10.7962765058927	1.5232009514241	-6.21006150168279	-13.3122360307823	-6.94119985706635	4.08842307588288	2.84418581090844	-12.5796916532844	2.45727674765875	-24.0988870366754	0.800652100967513	-27.0232924369791	2.45363862127109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2_7	8.10289784844209	-18.6072686563854	-2.92552137698721	-1.39841866517628	-0.675741628565247	-15.5755958388507	-7.44277999803551	-13.8960133640794	-11.3986632168858	-1.17121796330066	-4.40359118241749	-2.13294553975373	-0.800221388850845	22.7790002239461	8.35753048578785	-22.086323661381	-2.55977956901597	-1.45508320936174	-1.59811334702761	-11.5207098783837	-7.49865310801287	-11.1720923698138	-8.0656793792468	-1.98426859617818	-3.584018666086	-2.28130097040215	-1.31697410743427	19.4675436934723	6.12390134261217	-36.9667101523164	-1.62378247007327	-2.03283041567766	-1.41986426541171	-21.6138748942461	-13.4374143190275	-8.55814847923844	-5.07683990925448	8.99069385414693	-2.51359992344184	-1.71659157025213	-0.783810954960866	11.8322443879798	6.21887526090396	-32.5150736686909	-1.29195210140033	-2.22899321633634	-2.53522137593216	-18.9160644308411	-19.0248314925202	-10.4920939702973	-3.4530308787975	5.39877998825305	-2.75819077851792	7.85218122533494	-0.88105927092106	16.5600638534779	-33.5937013794524	5.52489352641363	1.51800750769537	-3.12136765971718	-4.39426210181615	8.87325093584191	2.58224623317496	7.41304544256013	2.55662576035969	0.565435146159505	1.36692273400103	-6.15849487310334	-7.46157999444553	-3.86326542135059	-36.5133707182548	6.16141290987833	1.08487034964285	-4.45829754859995	2.77187872468339	6.55841256791821	2.27646335560399	7.00434916916307	1.66041848979729	0.468333664831665	1.11673197498006	-3.50060042278553	-7.47875127276373	-4.65059483990544	-25.6322170205814	6.0389320295699	1.3735479472814	2.84500068662701	3.38329516763187	8.42279222340846	1.4670726027899	4.17370258187713	-4.16566077325569	-11.2374540669493	1.33531905452649	-25.5890492424773	-3.00621017230718	-7.6638057369765	-25.3706946220115	5.84248998064159	0.99217901318745	3.87161599433554	5.85846836603399	7.04405826916526	2.24733285111727	4.61584203315348	-6.75086385239796	-11.3083744996133	1.45867601891641	-25.9984454449983	-5.68972715665675	-11.0212120873814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
